time_h,rise_intake_ppt,rise_outfall_ppt
0.0,0.0,0.7151742197005007
0.06944444444444445,5.992062271076293e-05,0.7151742197005007
0.1388888888888889,0.0011431665497241283,0.7151742197005007
0.20833333333333334,0.003415043079996849,0.7151742197005007
0.2777777777777778,0.006183410904590403,0.7151742197005007
0.3472222222222222,0.009008308667127096,0.7151742197005007
0.4166666666666667,0.011698302065212829,0.7151742197005007
0.4861111111111111,0.014184490630924529,0.7151742197005007
0.5555555555555556,0.016451933145113173,0.7151742197005007
0.625,0.018508631667238262,0.7151742197005007
0.6944444444444444,0.020371575749564386,0.7151742197005007
0.7638888888888888,0.022060358946951908,0.7151742197005007
0.8333333333333334,0.023594290730422074,0.7151742197005007
0.9027777777777778,0.024991178325230123,0.7151742197005007
0.9722222222222222,0.026266914449770695,0.7151742197005007
1.0416666666666667,0.027435445766869293,0.7151742197005007
1.1111111111111112,0.028508909303290864,0.7151742197005007
1.1805555555555556,0.02949783090722491,0.7151742197005007
1.25,0.030411334484092833,0.7151742197005007
1.3194444444444444,0.03125733877961068,0.7151742197005007
1.3888888888888888,0.032042732663057905,0.7151742197005007
1.4583333333333333,0.032773526820747634,0.7151742197005007
1.5277777777777777,0.03345498297777283,0.7151742197005007
1.5972222222222223,0.034091723059276546,0.7151742197005007
1.6666666666666667,0.034687821049040224,0.7151742197005007
1.7361111111111112,0.035246880207495224,0.7151742197005007
1.8055555555555556,0.03577209803331982,0.7151742197005007
1.875,0.036266321020967496,0.7151742197005007
1.9444444444444444,0.036732090942251716,0.7151742197005007
2.013888888888889,0.03717168408820015,0.7151742197005007
2.0833333333333335,0.03758714465705992,0.7151742197005007
2.1527777777777777,0.03798031326358142,0.7151742197005007
2.2222222222222223,0.03835285137093081,0.7151742197005007
2.2916666666666665,0.038706262304117445,0.7151742197005007
2.361111111111111,0.039041909387194096,0.7151742197005007
2.4305555555555554,0.03936103165225546,0.7151742197005007
2.5,0.03966475749045628,0.7151742197005007
2.5694444444444446,0.03995411655306924,0.7151742197005007
2.638888888888889,0.04023005015872627,0.7151742197005007
2.7083333333333335,0.04049342042133475,0.7151742197005007
2.7777777777777777,0.040745018278471434,0.7151742197005007
2.8472222222222223,0.040985570571692165,0.7151742197005007
2.9166666666666665,0.04121574630681124,0.7151742197005007
2.986111111111111,0.04143616220266466,0.7151742197005007
3.0555555555555554,0.04164738762072773,0.7151742197005007
3.125,0.04184994895445726,0.7151742197005007
3.1944444444444446,0.04204433354590975,0.7151742197005007
3.263888888888889,0.04223099318765833,0.7151742197005007
3.3333333333333335,0.04241034726003079,0.7151742197005007
3.4027777777777777,0.042582785546926516,0.7151742197005007
3.4722222222222223,0.0427486707677005,0.7151742197005007
3.5416666666666665,0.04290834085748685,0.7151742197005007
3.611111111111111,0.04306211102463209,0.7151742197005007
3.6805555555555554,0.04321027560977342,0.7151742197005007
3.75,0.043353109768361264,0.7151742197005007
3.8194444444444446,0.04349087099557636,0.7151742197005007
3.888888888888889,0.04362380051045278,0.7151742197005007
3.9583333333333335,0.043752124513986246,0.7151742197005007
4.027777777777778,0.04387605533401029,0.7151742197005007
4.097222222222222,0.04399579246870644,0.7151742197005007
4.166666666666667,0.04411152353862491,0.7151742197005007
4.236111111111111,0.04422342515647415,0.7151742197005007
4.305555555555555,0.044331663722701364,0.7151742197005007
4.375,0.044436396153940905,0.7151742197005007
4.444444444444445,0.04453777055087471,0.7151742197005007
4.513888888888889,0.04463592681108963,0.7151742197005007
4.583333333333333,0.04473099719216833,0.7151742197005007
4.652777777777778,0.04482310682951862,0.7151742197005007
4.722222222222222,0.044912374213083694,0.7151742197005007
4.791666666666667,0.04499891162662806,0.7151742197005007
4.861111111111111,0.04508282555296006,0.7151742197005007
4.930555555555555,0.04516421704804685,0.7151742197005007
5.0,0.045243182086707634,0.7151742197005007
5.069444444444445,0.04531981188240053,0.7151742197005007
5.138888888888889,0.045394193183298626,0.7151742197005007
5.208333333333333,0.04546640854653816,0.7151742197005007
5.277777777777778,0.045536536592607035,0.7151742197005007
5.347222222222222,0.04560465224146526,0.7151742197005007
5.416666666666667,0.045670826931832664,0.7151742197005007
5.486111111111111,0.0457351288250365,0.7151742197005007
5.555555555555555,0.045797622994733445,0.7151742197005007
5.625,0.04585837160346529,0.7151742197005007
5.694444444444445,0.04591743406724902,0.7151742197005007
5.763888888888889,0.04597486720901145,0.7151742197005007
5.833333333333333,0.04603072540176356,0.7151742197005007
5.902777777777778,0.04608506070236018,0.7151742197005007
5.972222222222222,0.04613792297641339,0.7151742197005007
6.041666666666667,0.04618936001520524,0.7151742197005007
6.111111111111111,0.04623941764501183,0.7151742197005007
6.180555555555555,0.04628813982952806,0.7151742197005007
6.25,0.04633556876584066,0.7151742197005007
6.319444444444445,0.04638174497442549,0.7151742197005007
6.388888888888889,0.046426707383567134,0.7151742197005007
6.458333333333333,0.046470493408676816,0.7151742197005007
6.527777777777778,0.04651313902673593,0.7151742197005007
6.597222222222222,0.04655467884638398,0.7151742197005007
6.666666666666667,0.046595146173757485,0.7151742197005007
6.736111111111111,0.04663457307452745,0.7151742197005007
6.805555555555555,0.04667299043229178,0.7151742197005007
6.875,0.046710428003628124,0.7151742197005007
6.944444444444445,0.04674691447001322,0.7151742197005007
7.013888888888889,0.046782477486786433,0.7151742197005007
7.083333333333333,0.046817143729384725,0.7151742197005007
7.152777777777778,0.04685093893706238,0.7151742197005007
7.222222222222222,0.046883887954138004,0.7151742197005007
